item_name,item_code,created_at,size,quantity,price,store_type
"Single-family house, 180-240 m2",1104111102,3/7/16 12:52 AM,1,1,6000,other
"Wheat flour, not self-rising, BL",110111202,3/28/16 11:38 PM,1,1,11,small_medium_shop
"Men's T-shirt, WKB-L",110312106,2/9/16 4:15 PM,1,1,237,small_medium_shop
"Long-grain rice, parboiled, WKB",110111101,5/29/16 1:36 PM,1,1,24,small_medium_shop
Fresh cucumber,110117101,3/7/16 8:59 PM,1,1,17.9,
Electricity: 600 kWh,110451101,4/17/16 4:07 AM,349,1,446.3,public_semi_public_service
"Vegetable oil, WKB",110115306,1/6/16 6:57 PM,1.5,1,16.55,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,4/3/16 8:19 PM,1,1,149,
"Bath towel, large, WKB",110521103,4/24/16 10:25 PM,1,1,172,small_medium_shop
"Steam iron, WKB-M",110532104,5/8/16 8:26 PM,1,1,949,small_medium_shop
"Petrol, Superplus",110722103,5/11/16 2:16 PM,1,1,21.52,specialized_shop
"Tomato ketchup, WKB",110119103,7/11/16 7:34 PM,400,1,25.5,
"Milk, fresh, unskimmed, WKB",110114101,5/29/16 7:20 PM,1,1,16.99,market
"Studio apartment, 35-60 m2",1104111109,3/3/16 9:12 PM,1,1,4000,other
"Bath towel, large, WKB",110521103,7/10/16 8:11 PM,1,1,259,specialized_shop
"Long-grain rice, not parboiled, WKB",110111102,5/9/16 2:42 PM,1000,1,14.99,small_medium_shop
"Milk chocolate bar, WKB",110118301,4/25/16 5:59 PM,100,1,39.5,
"Trolley, soft case, BL",111232104,4/18/16 12:23 AM,1,1,1048.95,small_medium_shop
"Foam mattress, double, WKB",110511108,5/22/16 1:48 PM,1,1,3650,specialized_shop
"Men's lace-up shoes, WKB-L",110321101,7/31/16 3:44 PM,1,1,699,small_medium_shop
"Studio apartment, 35-60 m2",1104111109,5/3/16 3:35 AM,1,1,7000,other
"COCA COLA / PEPSI COLA, can",110122102,6/13/16 12:32 AM,354,1,8.2,small_medium_shop
"Beef, with bones",110112105,6/6/16 3:39 PM,1,1,90,small_medium_shop
"Steam iron, WKB-M",110532104,4/18/16 12:11 AM,1,1,719,small_medium_shop
"One-bedroom apartment, 40-60 m2",1104111110,4/24/16 10:18 PM,1,1,5900,other
"White sugar, WKB",110118101,4/22/16 6:05 PM,1,1,11.24,
"Men's haircut, barber shop",111211101,5/22/16 12:50 PM,1,1,90,private_service_provider
"Football (soccer ball), WKB",110931110,4/10/16 5:40 PM,1,1,239,
"Steam iron, WKB-M",110532104,5/2/16 5:49 PM,1,1,729,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,5/2/16 1:21 PM,1,1,59,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,6/1/16 11:04 PM,1,1,1000,small_medium_shop
"Interurban (InterCity) bus, 50 Km",110732103,3/1/16 7:14 PM,1,1,100,public_semi_public_service
"Men's blue jeans, WKB-L",110312107,5/22/16 4:08 PM,1,1,699,small_medium_shop
"Single-family house, 180-240 m2",1104111102,5/8/16 6:34 PM,1,1,25000,other
"Flight, domestic, return ticket",110733107,4/25/16 3:36 PM,1,1,2230,private_service_provider
"Black tea, BL",110121107,2/5/16 6:50 PM,100,1,15.5,
"Foam mattress, double, WKB",110511108,3/13/16 10:11 PM,1,1,4999,
"Petrol, Super",110722102,5/4/16 1:23 PM,1,1,18.78,specialized_shop
"Diesel fuel, normal",110722104,6/21/16 2:18 PM,1,1,16.04,specialized_shop
"Single-family house, 180-240 m2",1104111102,5/22/16 2:04 PM,1,1,20000,other
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,4/9/16 12:51 AM,1,1,2530,
"Bath towel, large, WKB",110521103,3/27/16 7:27 PM,1,1,161,small_medium_shop
"Foam mattress, double, WKB",110511108,4/24/16 4:30 PM,1,1,4750,small_medium_shop
"Cat food, tin, WKB",110933103,2/9/16 4:05 PM,340,1,24,small_medium_shop
"Petrol, Superplus",110722103,5/11/16 1:52 PM,1,1,20.74,specialized_shop
"Toilet paper, multipack, WKB",111212111,3/22/16 8:53 PM,1,4,16,small_medium_shop
"Diesel fuel, normal",110722104,7/10/16 2:02 PM,1,1,16.46,specialized_shop
"Men's lace-up shoes, WKB-L",110321101,5/29/16 1:51 PM,1,1,699,small_medium_shop
"Red wine, table wine, BL",110212101,5/8/16 9:07 PM,700,1,31.39,small_medium_shop
"Plaster strips, plastic foil, WKB",110612105,3/1/16 9:06 PM,1,20,13.5,
"Men's shirt, WKB-M",110312103,4/3/16 7:09 PM,1,1,998,
"Bath towel, large, WKB",110521103,3/23/16 9:04 PM,1,1,169,
"Microwave oven, 16-22 l, WKB-L",110531103,4/25/16 5:53 PM,1,1,2765,small_medium_shop
"Beef, with bones",110112105,5/2/16 3:30 PM,1000,1,62,small_medium_shop
"Apple juice, WKB",110122104,2/29/16 10:11 PM,1,1,15.5,small_medium_shop
Consultation: general medical practitioner/primary care physician,110621101,6/12/16 9:34 PM,1,1,250,private_service_provider
"Flight, international, return ticket, long distance",110733106,4/17/16 7:09 PM,1,1,31855,private_service_provider
"Toilet paper, multipack, WKB",111212111,3/16/16 5:17 PM,1,4,20.56,
"Paint, indoor use, washable, WKB",110431101,2/18/16 1:25 PM,4,1,179,specialized_shop
"Studio apartment, 35-60 m2",1104111109,5/18/16 2:32 PM,1,1,7500,other
"Men's lace-up shoes, WKB-L",110321101,5/8/16 10:57 PM,1,1,3449,
"Fresh apples, typical local variety",110116111,3/29/16 6:46 PM,1,1,26.9,small_medium_shop
"Hybrid bicycle, WKB",110713104,5/22/16 3:53 PM,1,1,9999,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,3/2/16 10:00 PM,1,1,107.92,
"Electric drill, corded, impact, WKB-M",110551105,5/3/16 12:18 AM,1,1,999,specialized_shop
"Single-family house, 180-240 m2",1104111102,6/27/16 1:23 PM,1,1,16000,other
"Fresh potatoes, brown",110117201,5/9/16 7:12 PM,1,1,11.99,
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,4/10/16 1:44 PM,1,1,998,specialized_shop
"Men's haircut, barber shop",111211101,7/11/16 7:33 PM,1,1,130,private_service_provider
"Table fan, BL",110532106,3/6/16 11:07 PM,1,1,1459,small_medium_shop
"Men's blue jeans, WKB-L",110312107,3/7/16 12:14 AM,1,1,701,small_medium_shop
Fresh carrots,110117103,5/28/16 4:05 PM,1,1,25.9,small_medium_shop
"Car hire, 1 day, unlimited mileage, WKB",110724102,4/25/16 12:58 AM,1,1,702.29,private_service_provider
"Plaster strips, plastic foil, WKB",110612105,6/5/16 8:11 PM,1,20,41,small_medium_shop
"Cinema ticket, weekend",110942103,4/6/16 6:04 PM,1,1,130,private_service_provider
"Steam iron, WKB-M",110532104,3/1/16 1:29 PM,1,1,798,
"Cinema ticket, weekend",110942103,4/10/16 6:57 PM,1,1,130,private_service_provider
"Jam, strawberry or apricot, WKB",110118201,7/4/16 6:22 PM,454,1,34,
"Bath towel, large, WKB",110521103,3/1/16 7:52 PM,1,1,196,
"Charcoal, sack",110453101,5/29/16 3:12 PM,4,1,49.9,market
"White sugar, WKB",110118101,5/16/16 6:30 PM,1,1,12.02,
"Fresh apple, red delicious",110116101,8/8/16 4:52 PM,1,1,29.99,
"Plaster strips, plastic foil, WKB",110612105,3/6/16 9:00 PM,1,20,19.5,
"Chicken eggs, caged hen, large size",110114401,5/22/16 11:48 PM,1,12,27.49,small_medium_shop
"Cat food, tin, WKB",110933103,5/29/16 6:06 PM,340,1,34,
"Foam mattress, double, WKB",110511108,7/3/16 11:37 PM,1,1,3999,small_medium_shop
"Energy saving light bulb, 15W, WKB",110552103,6/28/16 1:10 PM,1,1,110.99,
"Diesel fuel, normal",110722104,3/15/16 3:49 PM,1,1,16.11,specialized_shop
"Men's lace-up shoes, WKB-L",110321101,3/27/16 2:09 PM,1,1,510,small_medium_shop
"Charcoal, sack",110453101,6/5/16 8:15 PM,4,1,62,market
"Potato chips (crisps), WKB",110117304,4/10/16 8:04 PM,300,1,49,small_medium_shop
"Men's blue jeans, WKB-L",110312107,3/28/16 12:52 AM,1,1,998,
Fresh carrots,110117103,7/11/16 5:04 PM,1,1,25.9,
"Wheat flour, not self-rising, BL",110111202,7/3/16 5:11 PM,1,1,12,small_medium_shop
"Cigarettes, domestic, blond, WKB",110221103,2/26/16 11:44 PM,1,20,15,
"Studio apartment, 35-60 m2",1104111109,4/24/16 9:17 PM,1,1,3100,other
"Yoghurt, plain, WKB",110114203,6/2/16 2:50 PM,190,1,10.99,
Petrol,110722101,5/15/16 2:42 PM,1,1,18.35,specialized_shop
"Energy saving light bulb, 15W, WKB",110552103,3/27/16 7:16 PM,1,1,105,small_medium_shop
"Bath towel, large, WKB",110521103,8/7/16 7:04 PM,1,1,245,small_medium_shop
"Red wine, table wine, BL",110212101,4/10/16 7:44 PM,1,1,23,small_medium_shop
"Steam iron, WKB-M",110532104,5/15/16 5:24 PM,1,1,949,small_medium_shop
"Women's haircut, basic hairdresser",111211104,6/6/16 1:35 AM,1,1,170,private_service_provider
Fresh oranges,110116105,6/13/16 7:16 PM,1,1,9.9,small_medium_shop
"Car battery,  55 Ah, WKB",110723105,6/12/16 9:45 PM,1,1,1990.9,specialized_shop
"Potato chips (crisps), WKB",110117304,6/21/16 5:24 PM,150,1,24.99,
"Single-family house, 180-240 m2",1104111102,4/12/16 2:36 PM,1,1,15000,other
"Potato chips (crisps), WKB",110117304,5/8/16 8:01 PM,160,1,46,small_medium_shop
"Bar soap, solid, SB",111212109,4/24/16 3:22 PM,125,1,17,specialized_shop
"Olive oil, extra virgin, WKB",110115302,4/19/16 10:58 PM,500,1,102,
"Honey, mixed blossoms, BL",110118204,5/8/16 8:08 PM,500,1,74.69,small_medium_shop
"Plaster strips, plastic foil, WKB",110612105,7/10/16 10:50 PM,1,20,13,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,4/10/16 9:59 PM,1,1,629,small_medium_shop
"Plaster strips, plastic foil, WKB",110612105,4/13/16 5:35 PM,1,20,38,
"Olive oil, extra virgin, WKB",110115302,5/23/16 4:23 PM,500,1,93,
"Bicycle, basic commuter, WKB",110713105,4/24/16 7:29 PM,1,1,4099,
"Vodka, WKB",110211101,5/2/16 2:25 PM,1000,1,77.9,small_medium_shop
"Red wine, table wine, BL",110212101,4/13/16 7:10 PM,750,1,58.8,small_medium_shop
"Men's shirt, WKB-M",110312103,4/17/16 11:46 PM,1,1,472,
"Olive oil, extra virgin, WKB",110115302,4/8/16 11:02 PM,500,1,66.79,
"Two-bedroom apartment, 80-120 m2",1104111113,3/27/16 10:53 PM,1,1,25000,other
"Bath towel, large, WKB",110521103,3/13/16 7:44 PM,1,1,313,small_medium_shop
"Men's haircut, barber shop",111211101,5/15/16 2:16 PM,1,1,190,private_service_provider
"Black tea, in bags, WKB",110121105,6/21/16 2:56 PM,50,1,11.89,
"Tuna flakes, tinned, WKB",110113202,5/24/16 4:35 PM,170,1,11.99,small_medium_shop
"Bath towel, large, WKB",110521103,5/22/16 7:42 PM,1,1,172,small_medium_shop
"Men's blue jeans, WKB-L",110312107,5/15/16 2:01 PM,1,1,453,small_medium_shop
"Jam, strawberry or apricot, WKB",110118201,5/9/16 2:23 PM,454,1,41.97,
"Energy saving light bulb, 15W, WKB",110552103,6/12/16 9:17 PM,1,1,111,small_medium_shop
"Instant coffee, NESCAFE Classic ",110121102,1/25/16 8:59 PM,170,1,122.59,small_medium_shop
"Urban tram (rail) or tube, single ticket",110731104,6/6/16 1:17 AM,1,1,3,None
"Petrol, Super",110722102,7/31/16 5:32 PM,1,1,17.28,specialized_shop
"Energy saving light bulb, 15W, WKB",110552103,4/9/16 2:56 PM,1,1,115,
"Men's trousers, cotton/polyester, WKB-L",110312104,1/17/16 6:50 PM,1,1,229,
"Men's lace-up shoes, WKB-L",110321101,4/6/16 1:53 PM,1,1,1500,
"Bread, white, sliced, WKB",110111305,7/18/16 6:06 PM,400,1,38,
"Paint, indoor use, washable, WKB",110431101,7/18/16 2:42 PM,10,1,325,specialized_shop
"Foam mattress, double, WKB",110511108,5/22/16 3:01 PM,1,1,4250,small_medium_shop
"Tomato paste, small, WKB",110117306,5/11/16 4:26 PM,180,1,27.59,
"Bread, white, sliced, WKB",110111305,3/15/16 4:19 PM,400,1,44.9,
"Men's blue jeans, WKB-L",110312107,5/17/16 11:51 AM,1,1,899,
"Football (soccer ball), WKB",110931110,4/10/16 9:29 PM,1,1,243,
"Spaghetti, WKB",110111502,4/9/16 8:13 PM,500,1,16.35,
Fresh oranges,110116105,7/10/16 11:15 PM,1,1,15,small_medium_shop
"Foam mattress, double, WKB",110511108,5/8/16 12:28 PM,1,1,3300,small_medium_shop
Electricity: 600 kWh,110451101,5/12/16 10:59 PM,580,1,153.35,public_semi_public_service
"Pork, ribs",110112204,5/11/16 4:48 PM,1,1,90.9,
"White sugar, WKB",110118101,1/11/16 6:55 PM,1000,1,12,small_medium_shop
"Long-grain rice, parboiled, WKB",110111101,3/28/16 9:01 PM,1000,1,17.4,small_medium_shop
"Clothing material, cotton, BNR",110311101,6/14/16 2:59 PM,1,1,179.9,specialized_shop
"Petrol, Super",110722102,5/15/16 3:40 AM,1,1,19.96,specialized_shop
"Men's shirt, WKB-M",110312103,6/26/16 4:13 PM,1,1,249,market
"Flight, domestic, return ticket",110733107,3/29/16 1:49 PM,1,1,2681,private_service_provider
"Roasted groundnuts (peanuts), WKB",110116203,5/22/16 7:45 PM,180,1,26.35,small_medium_shop
Fresh cucumber,110117101,7/4/16 12:01 AM,1,1,44.9,small_medium_shop
"Cigarettes, domestic, blond, WKB",110221103,5/2/16 12:41 AM,1,20,34,
"Instant coffee, NESCAFE Classic ",110121102,2/2/16 9:54 PM,170,1,122.59,small_medium_shop
"Bath towel, large, WKB",110521103,5/29/16 3:35 PM,1,1,266,specialized_shop
"Pork ham, pressed, WKB",110112501,2/9/16 6:41 PM,150,1,49,small_medium_shop
"Men's blue jeans, WKB-L",110312107,6/12/16 11:02 PM,1,1,699,small_medium_shop
"Vodka, WKB",110211101,3/6/16 8:46 PM,950,1,63.6,small_medium_shop
"Football (soccer ball), WKB",110931110,4/24/16 11:52 PM,1,1,227,small_medium_shop
"Charcoal, sack",110453101,7/24/16 3:24 PM,4,1,54,market
"Men's trousers, cotton/polyester, WKB-L",110312104,6/27/16 4:43 PM,1,1,1099,
"Fresh apples, typical local variety",110116111,6/21/16 5:45 PM,1,1,22,
"AA alkaline batteries, DURACELL",110552104,3/8/16 12:28 PM,1,4,44,
"Hotel, three-star, capital city",111121103,4/4/16 2:23 AM,1,1,865.15,other
"Fresh potatoes, brown",110117201,7/27/16 5:28 PM,1,1,9.9,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,4/14/16 7:07 PM,1,1,1100,
"Chicken, whole, frozen",110112402,6/1/16 3:20 PM,1,1,37.9,
"Cooking salt, WKB",110119102,7/31/16 4:15 PM,500,1,13.99,small_medium_shop
"Olive oil, extra virgin, WKB",110115302,7/31/16 7:29 PM,500,1,138,small_medium_shop
"Men's blue jeans, WKB-L",110312107,6/19/16 10:41 PM,1,1,700,small_medium_shop
"Instant noodles, any flavor, WKB",110111504,2/15/16 7:15 PM,64,1,22,small_medium_shop
"Vacuum cleaner, WKB-M",110531111,8/7/16 5:37 PM,1,1,1699,small_medium_shop
"Men's shirt, WKB-M",110312103,8/8/16 7:04 PM,1,1,219.99,
"Urban (city) bus, 5-15 km",110732101,4/20/16 12:44 AM,1,1,6.3,public_semi_public_service
"Interurban (InterCity) bus, 50 Km",110732103,4/17/16 4:57 AM,1,1,104,private_service_provider
"Water, still, large bottle, WKB",110122101,1/11/16 7:58 PM,2,1,11.98,
Fresh onions,110117104,1/7/16 12:12 AM,1,1,10.29,
"Studio apartment, 35-60 m2",1104111109,6/22/16 12:49 AM,1,1,7000,other
"Wheat flour, not self-rising, BL",110111202,5/22/16 5:07 PM,1000,1,9.9,small_medium_shop
"Vodka, WKB",110211101,8/7/16 10:10 PM,1,1,77.89,small_medium_shop
"Men's T-shirt, WKB-L",110312106,6/26/16 3:38 PM,1,1,229,small_medium_shop
"Fresh apples, typical local variety",110116111,7/13/16 8:20 PM,1,1,22,small_medium_shop
"Bath towel, large, WKB",110521103,4/27/16 3:31 PM,1,1,164,small_medium_shop
"Men's lace-up shoes, WKB-L",110321101,5/2/16 2:18 PM,1,1,500,small_medium_shop
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,4/17/16 11:08 PM,1,1,1699,small_medium_shop
Fresh onions,110117104,5/15/16 8:39 PM,1,1,14.66,
"Men's trousers, cotton/polyester, WKB-L",110312104,4/17/16 8:41 PM,1,1,499,small_medium_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,3/29/16 7:35 PM,1,1,64.99,
"Vegetable oil, WKB",110115306,4/18/16 7:01 PM,1.5,1,16.8,small_medium_shop
"Two-bedroom apartment, 80-120 m2",1104111113,5/2/16 11:39 PM,1,1,12000,other
"Single-family house, 180-240 m2",1104111102,4/19/16 1:46 AM,1,1,15000,other
"Bath towel, large, WKB",110521103,8/14/16 3:46 PM,1,1,239,small_medium_shop
"Men's blue jeans, WKB-L",110312107,7/25/16 6:41 PM,1,1,540,
"Beef, minced",110112106,5/3/16 10:54 PM,662,1,52.89,small_medium_shop
"Men's shirt, WKB-M",110312103,6/9/16 3:26 PM,1,1,1183,
"Bacon, smoked, WKB",110112502,3/1/16 8:33 AM,150,1,53,small_medium_shop
"Cheese, processed, WKB",110114303,6/23/16 3:02 PM,200,1,39,
"Electric drill, corded, impact, WKB-M",110551105,5/2/16 4:59 PM,1,1,1699,specialized_shop
"Petrol, Superplus",110722103,5/4/16 7:27 PM,1,1,20.59,specialized_shop
"Honey, mixed blossoms, BL",110118204,3/29/16 7:01 PM,500,1,76.95,
"Coca cola or Pepsi, at cafe or restaurant",111111121,5/8/16 2:40 PM,350,1,27,private_service_provider
"Urban (city) bus, 5-15 km",110732101,5/18/16 3:59 PM,1,1,6.3,public_semi_public_service
"Interurban (InterCity) bus, 50 Km",110732103,4/24/16 11:32 PM,1,1,102,private_service_provider
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,6/26/16 6:40 PM,1,1,1785,small_medium_shop
"Sunflower oil, BL",110115301,8/1/16 4:30 PM,1.5,1,35.9,
"Apple juice, WKB",110122104,5/16/16 5:10 PM,1,1,26.69,
"Fresh apple, red delicious",110116101,5/2/16 10:35 PM,1,1,29.99,
Fresh onions,110117104,7/10/16 4:32 PM,1,1,15.9,small_medium_shop
"AA alkaline batteries, DURACELL",110552104,5/2/16 8:20 PM,1,4,37.75,
"Car battery,  55 Ah, WKB",110723105,4/17/16 8:12 PM,1,1,1999,specialized_shop
"Black tea, in bags, WKB",110121105,4/19/16 5:55 PM,50,1,6.67,
"Bar soap, solid, SB",111212109,7/10/16 3:26 PM,125,1,12.5,
"Pork, fillet",110112202,6/13/16 3:37 PM,1,1,122,small_medium_shop
"Vodka, WKB",110211101,2/25/16 4:05 PM,700,1,131.59,
"AA alkaline batteries, DURACELL",110552104,7/3/16 3:39 PM,1,4,65,small_medium_shop
"Two-bedroom apartment, 80-120 m2",1104111113,7/28/16 8:59 PM,1,1,7000,other
"One-bedroom apartment, 40-60 m2",1104111110,4/19/16 1:36 AM,1,1,5800,other
"Spaghetti, WKB",110111502,3/28/16 1:12 PM,500,1,7.65,
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,6/13/16 1:54 PM,1,1,2399,specialized_shop
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,6/14/16 3:10 PM,1,1,1440,specialized_shop
"Single-family house, 180-240 m2",1104111102,5/24/16 7:20 PM,1,1,7500,other
"Bread, whole wheat, WKB",110111303,6/26/16 5:34 PM,400,1,25,small_medium_shop
"Spaghetti, WKB",110111502,4/24/16 5:42 PM,500,1,8.61,small_medium_shop
"Women's haircut, basic hairdresser",111211104,4/3/16 8:18 PM,1,1,150,private_service_provider
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,4/25/16 7:14 PM,1,1,1300,
"Men's sport shoes, ADIDAS, ASICS, NIKE",110321103,5/8/16 2:38 PM,1,1,2299,market
"Spaghetti, WKB",110111502,8/14/16 6:39 PM,500,1,21,small_medium_shop
"Summer tire, R15, WKB",110723103,4/24/16 8:48 PM,1,4,8200,specialized_shop
"Dinner plate, flat, porcelain, WKB-L",110541104,6/19/16 6:19 PM,1,1,125,small_medium_shop
"Milk, fresh, unskimmed, WKB",110114101,5/19/16 3:08 PM,1,1,15.54,small_medium_shop
"Studio apartment, 35-60 m2",1104111109,6/6/16 4:47 PM,1,1,4500,other
"Red wine, table wine, BL",110212101,2/8/16 3:56 PM,1.25,1,39,small_medium_shop
"Fresh bananas, standard",110116102,5/23/16 4:47 PM,1,1,25.99,
"Men's trousers, cotton/polyester, WKB-L",110312104,5/15/16 5:48 PM,1,1,649,
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,7/19/16 4:40 PM,1,1,2990,specialized_shop
"Two-bedroom apartment, 80-120 m2",1104111113,7/12/16 4:31 AM,1,1,7500,other
"Interurban (InterCity) bus, 50 Km",110732103,3/31/16 1:38 AM,1,1,9.25,public_semi_public_service
"Diesel fuel, normal",110722104,4/24/16 11:53 AM,1,1,14.99,specialized_shop
"Petrol, Super",110722102,3/14/16 12:23 AM,1,1,16.36,specialized_shop
"Milk, fresh, unskimmed, WKB",110114101,3/21/16 2:49 PM,1,1,16.49,
"Two-bedroom apartment, 80-120 m2",1104111113,6/9/16 1:02 AM,1,1,12000,other
"Microwave oven, 16-22 l, WKB-L",110531103,5/29/16 3:56 PM,1,1,4558,small_medium_shop
"Men's T-shirt, WKB-L",110312106,7/18/16 1:09 PM,1,1,199,small_medium_shop
"Plaster strips, plastic foil, WKB",110612105,5/2/16 7:26 PM,1,25,47,small_medium_shop
"Water, still, large bottle, WKB",110122101,6/26/16 5:43 PM,1.5,1,15.9,small_medium_shop
"Cat food, tin, WKB",110933103,5/3/16 6:20 PM,340,1,36.59,
"Car hire, 1 day, unlimited mileage, WKB",110724102,8/4/16 4:28 PM,1,1,785.65,private_service_provider
"One-bedroom apartment, 40-60 m2",1104111110,3/27/16 11:40 PM,1,1,7900,other
"Bread, white, sliced, WKB",110111305,8/16/16 5:22 PM,600,1,38,street_outlet
"Energy saving light bulb, 15W, WKB",110552103,5/15/16 2:13 PM,1,1,145,small_medium_shop
"Wrist-watch, men's, CITIZEN Eco-Drive BM6060",111231102,6/25/16 4:50 PM,1,1,2690,specialized_shop
"Laundry detergent powder, washing machine, WKB",110561101,5/8/16 6:37 PM,400,1,13,small_medium_shop
"Men's shirt, WKB-M",110312103,7/24/16 4:54 PM,1,1,399,small_medium_shop
"Fresh potatoes, brown",110117201,6/8/16 6:00 PM,1,1,9.9,
"Men's haircut, barber shop",111211101,5/1/16 3:21 PM,1,1,120,private_service_provider
"AA alkaline batteries, DURACELL",110552104,8/7/16 10:54 PM,1,4,49.9,small_medium_shop
"Men's trousers, cotton/polyester, WKB-L",110312104,4/24/16 11:24 PM,1,1,999,specialized_shop
"Red wine, table wine, BL",110212101,5/2/16 3:13 PM,750,1,55,
"Interurban transport, single ticket, 50 km",110731101,4/24/16 4:28 PM,1,1,300,None
"Dishwashing detergent, WKB",110561108,3/28/16 3:11 PM,500,1,31.2,
"Energy saving light bulb, 15W, WKB",110552103,4/24/16 9:48 PM,1,1,121,
"Dinner plate, flat, porcelain, WKB-L",110541104,8/7/16 6:53 PM,1,1,85,small_medium_shop
"Men's shirt, WKB-M",110312103,4/10/16 3:01 PM,1,1,329,small_medium_shop
"Men's shirt, WKB-M",110312103,6/21/16 4:20 PM,1,1,699.99,
"Women's haircut, basic hairdresser",111211104,3/29/16 9:12 PM,1,1,200,private_service_provider
"Bicycle, basic commuter, WKB",110713105,7/24/16 2:58 PM,1,1,7999,small_medium_shop
"Red wine, table wine, BL",110212101,1/14/16 12:21 AM,750,1,67,small_medium_shop
"Hybrid bicycle, WKB",110713104,5/2/16 3:54 PM,1,1,3850,small_medium_shop
Petrol,110722101,5/27/16 9:19 PM,1,1,18.9,specialized_shop
"Spaghetti, WKB",110111502,3/21/16 8:25 PM,500,1,11.9,small_medium_shop
"Roasted groundnuts (peanuts), WKB",110116203,4/11/16 5:40 PM,180,1,33.55,
"Car battery,  55 Ah, WKB",110723105,5/22/16 9:12 PM,1,1,1150,specialized_shop
"Cooking pot, stainless steel, WKB-L",110541101,6/5/16 5:17 PM,1,1,480,
"Instant coffee, NESCAFE Classic ",110121102,1/18/16 5:32 PM,170,1,122.59,
